node,deg
19602,0
19603,1
19604,0
19605,1
19606,5
19607,2
19608,7
19609,0
19610,0
19611,0
19612,0
19613,4
19614,10
19615,4
19616,6
19617,3
19618,4
19619,0
19620,4
19621,1
19622,8
19623,0
19624,1
19625,8
19626,0
19627,0
19628,10
19629,2
19630,0
19631,3
19632,0
19633,4
19634,2
19635,0
19636,0
19637,0
19638,4
19639,0
19640,0
19641,0
19642,0
19643,4
19644,2
19645,2
19646,3
19647,1
19648,0
19649,0
19650,6
19651,0
19652,0
19653,1
19654,2
19655,0
19656,2
19657,2
19658,2
19659,9
19660,2
19661,2
19662,0
19663,2
19664,0
19665,5
19666,1
19667,1
19668,0
19669,7
19670,5
19671,1
19672,2
19673,0
19674,2
19675,3
19676,5
19677,1
19678,2
19679,0
19680,1
19681,0
19682,0
19683,0
19684,1
19685,1
19686,3
19687,2
19688,1
19689,0
19690,1
19691,2
19692,9
19693,4
19694,0
19695,4
19696,8
19697,0
19698,4
19699,0
19700,3
19701,6
19702,4
19703,2
19704,0
19705,0
19706,1
19707,2
19708,2
19709,1
19710,1
19711,1
19712,4
19713,1
19714,1
19715,3
19716,18
19717,0
19718,3
19719,2
19720,1
19721,1
19722,0
19723,0
19724,0
19725,2
19726,1
19727,0
19728,1
19729,0
19730,2
19731,12
19732,1
19733,5
19734,1
19735,4
19736,0
19737,2
19738,0
19739,2
19740,1
19741,0
19742,0
19743,3
19744,0
19745,2
19746,6
19747,2
19748,0
19749,2
19750,1
19751,0
19752,2
19753,2
19754,4
19755,2
19756,2
19757,0
19758,6
19759,1
19760,0
19761,5
19762,0
19763,3
19764,3
19765,1
19766,1
19767,0
19768,1
19769,4
19770,3
19771,0
19772,3
19773,1
19774,1
19775,14
19776,26
19777,0
19778,5
19779,0
19780,4
19781,0
19782,1
19783,1
19784,0
19785,0
19786,1
19787,4
19788,1
19789,1
19790,4
19791,2
19792,3
19793,2
19794,7
19795,1
19796,6
19797,0
19798,0
19799,3
19800,0
19801,1
19802,0
19803,22
19804,0
19805,0
19806,1
19807,4
19808,2
19809,1
19810,2
19811,12
19812,0
19813,1
19814,1
19815,3
19816,1
19817,10
19818,1
19819,6
19820,0
19821,0
19822,1
19823,3
19824,2
19825,2
19826,0
19827,1
19828,0
19829,2
19830,2
19831,3
19832,1
19833,3
19834,0
19835,1
19836,0
19837,0
19838,3
19839,4
19840,1
19841,19
19842,1
19843,2
19844,2
19845,1
19846,2
19847,2
19848,2
19849,2
19850,1
19851,1
19852,0
19853,0
19854,1
19855,0
19856,4
19857,0
19858,2
19859,2
19860,8
19861,12
19862,2
19863,0
19864,2
19865,0
19866,0
19867,1
19868,0
19869,4
19870,1
19871,5
19872,1
19873,8
19874,2
19875,8
19876,1
19877,1
19878,1
19879,5
19880,0
19881,3
19882,1
19883,1
19884,1
19885,0
19886,0
19887,1
19888,4
19889,1
19890,7
19891,0
19892,1
19893,1
19894,1
19895,1
19896,0
19897,3
19898,1
19899,0
19900,0
19901,3
19902,1
19903,34
19904,2
19905,0
19906,1
19907,0
19908,24
19909,2
19910,1
19911,1
19912,4
19913,0
19914,0
19915,5
19916,0
19917,0
19918,2
19919,8
19920,1
19921,29
19922,0
19923,2
19924,5
19925,0
19926,0
19927,3
19928,0
19929,0
19930,0
19931,5
19932,4
19933,1
19934,1
19935,5
19936,8
19937,2
19938,3
19939,0
19940,2
19941,3
19942,1
19943,8
19944,0
19945,0
19946,5
19947,2
19948,0
19949,0
19950,11
19951,3
19952,2
19953,0
19954,3
19955,0
19956,9
19957,2
19958,0
19959,0
19960,2
19961,1
19962,0
19963,2
19964,6
19965,0
19966,5
19967,3
19968,3
19969,0
19970,1
19971,8
19972,0
19973,1
19974,11
19975,0
19976,1
19977,0
19978,11
19979,2
19980,15
19981,1
19982,1
19983,0
19984,2
19985,0
19986,2
19987,2
19988,2
19989,1
19990,1
19991,0
19992,1
19993,0
19994,2
19995,1
19996,0
19997,3
19998,1
19999,4
20000,3
20001,0
20002,3
20003,0
20004,0
20005,0
20006,11
20007,0
20008,0
20009,0
20010,0
20011,9
20012,0
20013,2
20014,3
20015,1
20016,0
20017,0
20018,0
20019,1
20020,3
20021,2
20022,5
20023,3
20024,0
20025,4
20026,3
20027,0
20028,0
20029,1
20030,5
20031,5
20032,1
20033,4
20034,6
20035,0
20036,0
20037,0
20038,0
20039,1
20040,0
20041,0
20042,1
20043,1
20044,0
20045,1
20046,2
20047,3
20048,2
20049,15
20050,0
20051,9
20052,0
20053,1
20054,1
20055,15
20056,0
20057,19
20058,0
20059,4
20060,5
20061,1
20062,0
20063,1
20064,0
20065,0
20066,2
20067,1
20068,1
20069,2
20070,2
20071,0
20072,0
20073,0
20074,2
20075,0
20076,2
20077,3
20078,1
20079,2
20080,3
20081,0
20082,5
20083,0
20084,5
20085,0
20086,0
20087,0
20088,0
20089,0
20090,1
20091,2
20092,7
20093,6
20094,3
20095,1
20096,13
20097,4
20098,3
20099,10
20100,5
20101,0
20102,1
20103,21
20104,0
20105,3
20106,1
20107,3
20108,1
20109,0
20110,1
20111,2
20112,4
20113,0
20114,3
20115,0
20116,1
20117,3
20118,6
20119,0
20120,5
20121,0
20122,28
20123,0
20124,4
20125,5
20126,1
20127,0
20128,1
20129,1
20130,1
20131,0
20132,1
20133,1
20134,1
20135,0
20136,1
20137,29
20138,21
20139,0
20140,1
20141,3
20142,0
20143,2
20144,0
20145,4
20146,0
20147,4
20148,2
20149,0
20150,1
20151,0
20152,0
20153,4
20154,2
20155,0
20156,2
20157,0
20158,0
20159,1
20160,8
20161,1
20162,0
20163,1
20164,1
20165,1
20166,0
20167,1
20168,1
20169,7
20170,3
20171,23
20172,2
20173,2
20174,1
20175,2
20176,0
20177,3
20178,1
20179,6
20180,0
20181,5
20182,1
20183,3
20184,0
20185,0
20186,3
20187,0
20188,6
20189,2
20190,1
20191,1
20192,1
20193,0
20194,2
20195,1
20196,0
20197,0
20198,0
20199,0
20200,1
20201,0
20202,1
20203,2
20204,0
20205,0
20206,1
20207,4
20208,2
20209,4
20210,1
20211,3
20212,0
20213,0
20214,0
20215,0
20216,4
20217,0
20218,7
20219,7
20220,3
20221,2
20222,1
20223,3
20224,0
20225,0
20226,3
20227,2
20228,2
20229,1
20230,0
20231,4
20232,3
20233,2
20234,1
20235,0
20236,0
20237,0
20238,0
20239,1
20240,0
20241,3
20242,0
20243,0
20244,1
20245,1
20246,0
20247,0
20248,2
20249,0
20250,1
20251,4
20252,2
20253,0
20254,0
20255,2
20256,1
20257,4
20258,0
20259,4
20260,0
20261,4
20262,3
20263,7
20264,13
20265,2
20266,6
20267,0
20268,0
20269,1
20270,2
20271,4
20272,0
20273,0
20274,5
20275,1
20276,1
20277,0
20278,0
20279,5
20280,1
20281,1
20282,1
20283,0
20284,2
20285,0
20286,0
20287,0
20288,3
20289,0
20290,2
20291,4
20292,7
20293,2
20294,0
20295,6
20296,2
20297,10
20298,0
20299,6
20300,5
20301,2
20302,27
20303,2
20304,6
20305,3
20306,5
20307,3
20308,0
20309,0
20310,0
20311,2
20312,1
20313,4
20314,2
20315,1
20316,0
20317,1
20318,0
20319,5
20320,0
20321,6
20322,2
20323,3
20324,3
20325,2
20326,1
20327,1
20328,8
20329,14
20330,2
20331,2
20332,4
20333,1
20334,2
20335,4
20336,4
20337,0
20338,5
20339,0
20340,2
20341,0
20342,0
20343,2
20344,0
20345,0
20346,9
20347,0
20348,3
20349,0
20350,0
20351,0
20352,1
20353,0
20354,2
20355,0
20356,7
20357,3
20358,2
20359,2
20360,1
20361,2
20362,2
20363,4
20364,1
20365,3
20366,5
20367,1
20368,1
20369,3
20370,1
20371,1
20372,6
20373,7
20374,1
20375,2
20376,3
20377,4
20378,6
20379,1
20380,0
20381,2
20382,3
20383,1
20384,2
20385,1
20386,3
20387,1
20388,2
20389,4
20390,4
20391,1
20392,1
20393,0
20394,1
20395,0
20396,2
20397,12
20398,4
20399,0
20400,0
20401,2
20402,3
20403,0
20404,2
20405,1
20406,10
20407,0
20408,0
20409,3
20410,9
20411,0
20412,1
20413,4
20414,4
20415,2
20416,2
20417,2
20418,1
20419,6
20420,0
20421,1
20422,6
20423,4
20424,43
20425,0
20426,6
20427,2
20428,1
20429,1
20430,8
20431,4
20432,1
20433,2
20434,1
20435,4
20436,1
20437,2
20438,2
20439,0
20440,1
20441,6
20442,2
20443,0
20444,2
20445,7
20446,1
20447,2
20448,3
20449,1
20450,2
20451,0
20452,0
20453,0
20454,1
20455,0
20456,1
20457,2
20458,3
20459,5
20460,0
20461,2
20462,5
20463,0
20464,2
20465,1
20466,9
20467,2
20468,1
20469,7
20470,2
20471,1
20472,3
20473,7
20474,2
20475,13
20476,0
20477,4
20478,0
20479,3
20480,0
20481,0
20482,1
20483,3
20484,0
20485,1
20486,0
20487,0
20488,6
20489,6
20490,1
20491,3
20492,2
20493,0
20494,2
20495,0
20496,5
20497,0
20498,3
20499,0
20500,5
20501,0
20502,2
20503,3
20504,2
20505,1
20506,3
20507,0
20508,1
20509,2
20510,1
20511,1
20512,0
20513,8
20514,1
20515,3
20516,3
20517,0
20518,1
20519,2
20520,3
20521,1
20522,0
20523,5
20524,0
20525,1
20526,3
20527,7
20528,6
20529,0
20530,2
20531,0
20532,1
20533,0
20534,1
20535,1
20536,0
20537,1
20538,0
20539,4
20540,0
20541,9
20542,3
20543,0
20544,0
20545,0
20546,5
20547,0
20548,0
20549,0
20550,2
20551,2
20552,1
20553,9
20554,2
20555,1
20556,0
20557,4
20558,3
20559,0
20560,0
20561,1
20562,2
20563,2
20564,6
20565,0
20566,1
20567,0
20568,3
20569,0
20570,4
20571,2
20572,2
20573,1
20574,0
20575,0
20576,1
20577,2
20578,0
20579,2
20580,9
20581,0
20582,7
20583,0
20584,1
20585,0
20586,1
20587,0
20588,3
20589,0
20590,0
20591,0
20592,0
20593,1
20594,1
20595,0
20596,4
20597,3
20598,1
20599,0
20600,3
20601,6
20602,3
20603,23
20604,1
20605,9
20606,2
20607,1
20608,1
20609,1
20610,0
20611,0
20612,0
20613,1
20614,1
20615,1
20616,1
20617,0
20618,4
20619,0
20620,1
20621,2
20622,0
20623,5
20624,2
20625,1
20626,1
20627,4
20628,5
20629,7
20630,4
20631,0
20632,1
20633,9
20634,5
20635,0
20636,0
20637,1
20638,5
20639,5
20640,0
20641,9
20642,1
20643,2
20644,4
20645,6
20646,0
20647,0
20648,5
20649,20
20650,2
20651,3
20652,3
20653,0
20654,0
20655,7
20656,0
20657,0
20658,0
20659,1
20660,0
20661,0
20662,0
20663,0
20664,8
20665,0
20666,0
20667,2
20668,0
20669,0
20670,1
20671,1
20672,7
20673,10
20674,2
20675,0
20676,3
20677,2
20678,1
20679,9
20680,5
20681,0
20682,2
20683,1
20684,13
20685,1
20686,0
20687,5
20688,3
20689,0
20690,1
20691,2
20692,3
20693,1
20694,3
20695,0
20696,2
20697,7
20698,3
20699,23
20700,1
20701,0
20702,3
20703,0
20704,1
20705,7
20706,4
20707,1
20708,4
20709,7
20710,1
20711,1
20712,0
20713,1
20714,1
20715,1
20716,1
20717,3
20718,1
20719,0
20720,2
20721,4
20722,4
20723,1
20724,3
20725,5
20726,0
20727,0
20728,5
20729,19
20730,0
20731,2
20732,0
20733,1
20734,5
20735,6
20736,1
20737,0
20738,3
20739,2
20740,1
20741,20
20742,0
20743,3
20744,0
20745,4
20746,0
20747,0
20748,6
20749,0
20750,1
20751,2
20752,4
20753,7
20754,1
20755,0
20756,0
20757,3
20758,2
20759,2
20760,0
20761,2
20762,2
20763,0
20764,0
20765,23
20766,0
20767,1
20768,1
20769,3
20770,1
20771,5
20772,1
20773,4
20774,4
20775,0
20776,0
20777,1
20778,7
20779,0
20780,2
20781,3
20782,0
20783,0
20784,0
20785,1
20786,1
20787,0
20788,1
20789,7
20790,9
20791,0
20792,0
20793,1
20794,1
20795,1
20796,3
20797,0
20798,3
20799,1
20800,0
20801,3
20802,4
20803,0
20804,2
20805,3
20806,3
20807,6
20808,2
20809,0
20810,0
20811,10
20812,1
20813,0
20814,1
20815,1
20816,3
20817,0
20818,0
20819,1
20820,0
20821,1
20822,2
20823,2
20824,0
20825,0
20826,1
20827,1
20828,2
20829,2
20830,5
20831,1
20832,8
20833,0
20834,1
20835,5
20836,4
20837,1
20838,1
20839,0
20840,2
20841,4
20842,3
20843,0
20844,4
20845,44
20846,2
20847,1
20848,0
20849,0
20850,0
20851,0
20852,0
20853,3
20854,5
20855,1
20856,2
20857,0
20858,5
20859,0
20860,0
20861,10
20862,0
20863,1
20864,5
20865,0
20866,0
20867,0
20868,1
20869,1
20870,1
20871,2
20872,12
20873,0
20874,2
20875,11
20876,4
20877,0
20878,3
20879,1
20880,2
20881,5
20882,1
20883,0
20884,6
20885,1
20886,4
20887,0
20888,2
20889,21
20890,3
20891,0
20892,5
20893,0
20894,2
20895,8
20896,4
20897,2
20898,2
20899,2
20900,4
20901,0
20902,0
20903,0
20904,15
20905,3
20906,4
20907,1
20908,0
20909,0
20910,2
20911,1
20912,1
20913,2
20914,1
20915,2
20916,1
20917,1
20918,2
20919,2
20920,0
20921,1
20922,0
20923,4
20924,3
20925,5
20926,0
20927,0
20928,1
20929,0
20930,5
20931,2
20932,0
20933,1
20934,6
20935,0
20936,1
20937,3
20938,2
20939,0
20940,1
20941,0
20942,0
20943,3
20944,2
20945,2
20946,0
20947,0
20948,0
20949,1
20950,1
20951,1
20952,0
20953,0
20954,0
20955,0
20956,0
20957,16
20958,3
20959,0
20960,1
20961,4
20962,1
20963,4
20964,0
20965,6
20966,0
20967,0
20968,0
20969,7
20970,3
20971,2
20972,1
20973,0
20974,1
20975,2
20976,0
20977,0
20978,1
20979,1
20980,1
20981,1
20982,0
20983,2
20984,1
20985,6
20986,1
20987,1
20988,1
20989,13
20990,2
20991,0
20992,1
20993,0
20994,1
20995,5
20996,2
20997,0
20998,1
20999,1
21000,1
21001,0
21002,3
21003,3
21004,6
21005,1
21006,0
21007,16
21008,1
21009,9
21010,1
21011,2
21012,0
21013,1
21014,3
21015,0
21016,2
21017,0
21018,2
21019,15
21020,1
21021,1
21022,0
21023,0
21024,0
21025,12
21026,0
21027,2
21028,0
21029,3
21030,1
21031,0
21032,9
21033,5
21034,0
21035,9
21036,0
21037,1
21038,0
21039,4
21040,0
21041,0
21042,7
21043,5
21044,0
21045,1
21046,0
21047,5
21048,0
21049,4
21050,2
21051,5
21052,1
21053,1
21054,5
21055,3
21056,2
21057,3
21058,0
21059,2
21060,8
21061,1
21062,4
21063,0
21064,0
21065,2
21066,2
21067,1
21068,0
21069,2
21070,0
21071,1
21072,0
21073,3
21074,0
21075,0
21076,2
21077,2
21078,2
21079,0
21080,3
21081,5
21082,0
21083,1
21084,0
21085,1
21086,4
21087,0
21088,1
21089,2
21090,2
21091,1
21092,0
21093,0
21094,0
21095,1
21096,1
21097,2
21098,2
21099,8
21100,1
21101,14
21102,1
21103,0
21104,0
21105,3
21106,12
21107,2
21108,3
21109,10
21110,6
21111,12
21112,0
21113,2
21114,3
21115,0
21116,2
21117,0
21118,2
21119,4
21120,0
21121,4
21122,0
21123,0
21124,1
21125,1
21126,3
21127,0
21128,3
21129,22
21130,3
21131,2
21132,2
21133,3
21134,0
21135,3
21136,5
21137,0
21138,0
21139,7
21140,6
21141,1
21142,1
21143,0
21144,3
21145,0
21146,1
21147,8
21148,2
21149,1
21150,6
21151,6
21152,2
21153,5
21154,1
21155,2
21156,0
21157,0
21158,0
21159,0
21160,3
21161,8
21162,2
21163,8
21164,3
21165,2
21166,0
21167,0
21168,4
21169,0
21170,8
21171,7
21172,2
21173,4
21174,1
21175,2
21176,0
21177,0
21178,4
21179,2
21180,0
21181,8
21182,1
21183,0
21184,3
21185,1
21186,0
21187,0
21188,3
21189,3
21190,1
21191,3
21192,1
21193,8
21194,5
21195,0
21196,3
21197,0
21198,6
21199,6
21200,0
21201,1
21202,2
21203,0
21204,4
21205,1
21206,0
21207,1
21208,5
21209,2
21210,18
21211,2
21212,7
21213,0
21214,0
21215,14
21216,4
21217,1
21218,1
21219,1
21220,1
21221,0
21222,8
21223,1
21224,2
21225,0
21226,6
21227,2
21228,3
21229,0
21230,1
21231,2
21232,0
21233,1
21234,0
21235,1
21236,4
21237,0
21238,4
21239,2
21240,1
21241,0
21242,2
21243,10
21244,0
21245,0
21246,3
21247,5
21248,1
21249,28
21250,0
21251,1
21252,7
21253,8
21254,3
21255,2
21256,1
21257,2
21258,0
21259,3
21260,1
21261,0
21262,5
21263,0
21264,1
21265,1
21266,1
21267,2
21268,0
21269,0
21270,3
21271,0
21272,0
21273,6
21274,2
21275,2
21276,0
21277,0
21278,1
21279,17
21280,2
21281,0
21282,1
21283,2
21284,4
21285,4
21286,0
21287,0
21288,0
21289,2
21290,7
21291,5
21292,2
21293,1
21294,0
21295,0
21296,0
21297,3
21298,0
21299,4
21300,3
21301,1
21302,0
21303,1
21304,2
21305,0
21306,0
21307,2
21308,0
21309,2
21310,8
21311,0
21312,4
21313,0
21314,0
21315,2
21316,2
21317,0
21318,0
21319,0
21320,0
21321,3
21322,2
21323,0
21324,6
21325,0
21326,3
21327,0
21328,0
21329,1
21330,4
21331,1
21332,14
21333,0
21334,7
21335,0
21336,1
21337,1
21338,0
21339,5
21340,2
21341,3
21342,0
21343,6
21344,2
21345,6
21346,2
21347,1
21348,2
21349,4
21350,3
21351,1
21352,0
21353,0
21354,1
21355,1
21356,0
21357,2
21358,1
21359,0
21360,0
21361,10
21362,0
21363,1
21364,6
21365,3
21366,1
21367,8
21368,0
21369,6
21370,2
21371,0
21372,0
21373,2
21374,1
21375,0
21376,6
21377,0
21378,2
21379,0
21380,1
21381,12
21382,1
21383,9
21384,26
21385,0
21386,2
21387,0
21388,2
21389,0
21390,1
21391,0
21392,1
21393,0
21394,2
21395,2
21396,3
21397,4
21398,0
21399,4
21400,2
21401,7
21402,0
21403,5
21404,1
21405,3
21406,0
21407,2
21408,2
21409,2
21410,5
21411,1
21412,1
21413,3
21414,1
21415,2
21416,0
21417,3
21418,3
21419,0
21420,1
21421,0
21422,1
21423,0
21424,14
21425,4
21426,1
21427,3
21428,2
21429,0
21430,0
21431,12
21432,1
21433,4
21434,1
21435,1
21436,0
21437,1
21438,0
21439,0
21440,1
21441,0
21442,0
21443,3
21444,2
21445,0
21446,3
21447,0
21448,6
21449,2
21450,0
21451,0
21452,0
21453,3
21454,0
21455,0
21456,0
21457,2
21458,2
21459,0
21460,0
21461,0
21462,0
21463,1
21464,0
21465,4
21466,1
21467,3
21468,3
21469,1
21470,0
21471,0
21472,0
21473,0
21474,2
21475,0
21476,1
21477,3
21478,0
21479,0
21480,2
21481,2
21482,0
21483,18
21484,2
21485,3
21486,3
21487,1
21488,5
21489,0
21490,1
21491,2
21492,3
21493,2
21494,2
21495,5
21496,0
21497,5
21498,9
21499,2
21500,1
21501,1
21502,3
21503,0
21504,4
21505,10
21506,7
21507,3
21508,5
21509,1
21510,0
21511,1
21512,0
21513,1
21514,1
21515,1
21516,3
21517,0
21518,1
21519,3
21520,2
21521,3
21522,1
21523,1
21524,1
21525,6
21526,0
21527,1
21528,0
21529,2
21530,0
21531,3
21532,0
21533,1
21534,1
21535,3
21536,3
21537,4
21538,0
21539,2
21540,3
21541,1
21542,0
21543,0
21544,11
21545,6
21546,0
21547,8
21548,13
21549,3
21550,1
21551,1
21552,0
21553,0
21554,1
21555,0
21556,1
21557,0
21558,6
21559,5
21560,5
21561,6
21562,1
21563,2
21564,0
21565,0
21566,0
21567,1
21568,3
21569,2
21570,1
21571,4
21572,5
21573,3
21574,10
21575,3
21576,2
21577,3
21578,0
21579,0
21580,0
21581,0
21582,3
21583,2
21584,5
21585,2
21586,0
21587,0
21588,3
21589,5
21590,7
21591,1
21592,2
21593,0
21594,2
21595,1
21596,1
21597,3
21598,1
21599,3
21600,0
21601,1
21602,1
21603,5
21604,2
21605,4
21606,4
21607,2
21608,3
21609,1
21610,6
21611,8
21612,8
21613,0
21614,5
21615,2
21616,0
21617,0
21618,1
21619,1
21620,2
21621,1
21622,1
21623,8
21624,3
21625,4
21626,1
21627,0
21628,5
21629,1
21630,1
21631,0
21632,5
21633,11
21634,4
21635,0
21636,1
21637,9
21638,0
21639,2
21640,7
21641,1
21642,0
21643,4
21644,2
21645,20
21646,2
21647,0
21648,1
21649,0
21650,0
21651,2
21652,9
21653,1
21654,0
21655,2
21656,2
21657,7
21658,0
21659,1
21660,1
21661,1
21662,2
21663,9
21664,3
21665,0
21666,1
21667,0
21668,0
21669,2
21670,0
21671,2
21672,4
21673,0
21674,1
21675,1
21676,0
21677,1
21678,2
21679,0
21680,0
21681,5
21682,4
21683,1
21684,3
21685,6
21686,1
21687,9
21688,5
21689,0
21690,1
21691,1
21692,3
21693,1
21694,1
21695,1
21696,4
21697,3
21698,1
21699,2
21700,0
21701,4
21702,5
21703,1
21704,0
21705,3
21706,2
21707,0
21708,9
21709,1
21710,1
21711,1
21712,0
21713,1
21714,0
21715,1
21716,0
21717,1
21718,2
21719,0
21720,0
21721,2
21722,3
21723,2
21724,0
21725,0
21726,0
21727,13
21728,1
21729,0
21730,3
21731,4
21732,2
21733,5
21734,2
21735,5
21736,0
21737,0
21738,1
21739,0
21740,4
21741,5
21742,0
21743,3
21744,3
21745,4
21746,0
21747,5
21748,1
21749,3
21750,1
21751,4
21752,1
21753,1
21754,5
21755,0
21756,2
21757,2
21758,5
21759,1
21760,4
21761,3
21762,4
21763,5
21764,3
21765,1
21766,1
21767,0
21768,0
21769,0
21770,5
21771,0
21772,5
21773,1
21774,2
21775,7
21776,3
21777,0
21778,10
21779,0
21780,2
21781,3
21782,9
21783,2
21784,2
21785,0
21786,0
21787,2
21788,2
21789,1
21790,0
21791,2
21792,4
21793,5
21794,0
21795,1
21796,5
21797,1
21798,6
21799,0
21800,0
21801,7
21802,1
21803,0
21804,0
21805,1
21806,5
21807,3
21808,1
21809,1
21810,1
21811,9
21812,0
21813,1
21814,2
21815,3
21816,1
21817,1
21818,4
21819,1
21820,1
21821,4
21822,6
21823,2
21824,0
21825,1
21826,0
21827,0
21828,0
21829,0
21830,1
21831,4
21832,5
21833,2
21834,0
21835,1
21836,1
21837,0
21838,0
21839,0
21840,0
21841,1
21842,3
21843,3
21844,0
21845,0
21846,0
21847,2
21848,2
21849,1
21850,0
21851,4
21852,0
21853,3
21854,2
21855,1
21856,0
21857,0
21858,0
21859,2
21860,1
21861,0
21862,0
21863,4
21864,2
21865,1
21866,5
21867,4
21868,0
21869,2
21870,1
21871,6
21872,4
21873,3
21874,2
21875,2
21876,4
21877,1
21878,46
21879,2
21880,20
21881,1
21882,7
21883,7
21884,1
21885,1
21886,3
21887,1
21888,0
21889,7
21890,0
21891,1
21892,1
21893,1
21894,0
21895,2
21896,0
21897,1
21898,3
21899,1
21900,0
21901,4
21902,6
21903,0
21904,4
21905,9
21906,10
21907,2
21908,5
21909,2
21910,1
21911,0
21912,1
21913,4
21914,2
21915,3
21916,5
21917,2
21918,6
21919,0
21920,5
21921,1
21922,1
21923,13
21924,0
21925,1
21926,0
21927,1
21928,0
21929,1
21930,1
21931,1
21932,4
21933,0
21934,15
21935,1
21936,1
21937,1
21938,1
21939,2
21940,4
21941,0
21942,1
21943,2
21944,1
21945,2
21946,4
21947,2
21948,4
21949,1
21950,1
21951,6
21952,1
21953,2
21954,0
21955,1
21956,0
21957,2
21958,2
21959,3
21960,1
21961,3
21962,0
21963,2
21964,5
21965,10
21966,5
21967,0
21968,5
21969,1
21970,2
21971,1
21972,3
21973,1
21974,1
21975,13
21976,1
21977,0
21978,0
21979,0
21980,2
21981,11
21982,1
21983,3
21984,0
21985,1
21986,2
21987,1
21988,11
21989,0
21990,3
21991,3
21992,8
21993,1
21994,0
21995,4
21996,1
21997,2
21998,1
21999,6
22000,1
22001,2
22002,0
22003,6
22004,4
22005,1
22006,0
22007,4
22008,6
22009,1
22010,1
22011,0
22012,18
22013,2
22014,0
22015,7
22016,6
22017,5
22018,3
22019,0
22020,0
22021,4
22022,3
22023,1
22024,0
22025,1
22026,4
22027,13
22028,3
22029,5
22030,0
22031,1
22032,3
22033,0
22034,2
22035,0
22036,0
22037,0
22038,2
22039,0
22040,1
22041,0
22042,1
22043,4
22044,0
22045,8
22046,0
22047,1
22048,0
22049,0
22050,0
22051,0
22052,1
22053,0
22054,0
22055,3
22056,0
22057,0
22058,2
22059,0
22060,20
22061,1
22062,6
22063,0
22064,0
22065,2
22066,1
22067,0
22068,0
22069,3
22070,2
22071,3
22072,1
22073,1
22074,0
22075,4
22076,2
22077,2
22078,2
22079,15
22080,0
22081,1
22082,2
22083,2
22084,1
22085,0
22086,1
22087,2
22088,4
22089,0
22090,3
22091,0
22092,7
22093,2
22094,3
22095,2
22096,1
22097,0
22098,3
22099,0
22100,1
22101,1
22102,0
22103,0
22104,5
22105,6
22106,1
22107,2
22108,1
22109,6
22110,2
22111,4
22112,0
22113,0
22114,1
22115,2
22116,6
22117,0
22118,2
22119,4
22120,2
22121,0
22122,1
22123,0
22124,20
22125,0
22126,0
22127,2
22128,2
22129,1
22130,0
22131,0
22132,2
22133,1
22134,0
22135,1
22136,1
22137,0
22138,2
22139,3
22140,2
22141,1
22142,3
22143,1
22144,5
22145,4
22146,1
22147,0
22148,2
22149,0
22150,0
22151,1
22152,0
22153,0
22154,3
22155,0
22156,0
22157,0
22158,0
22159,5
22160,2
22161,1
22162,0
22163,0
22164,0
22165,1
22166,1
22167,2
22168,2
22169,25
22170,7
22171,1
22172,1
22173,1
22174,2
22175,1
22176,0
22177,1
22178,1
22179,3
22180,0
22181,3
22182,0
22183,0
22184,1
22185,0
22186,3
22187,1
22188,4
22189,0
22190,0
22191,0
22192,2
22193,0
22194,1
22195,0
22196,18
22197,0
22198,0
22199,4
22200,1
22201,0
22202,0
22203,1
22204,2
22205,0
22206,0
22207,0
22208,3
22209,4
22210,1
22211,0
22212,2
22213,0
22214,0
22215,4
22216,0
22217,0
22218,1
22219,6
22220,0
22221,0
22222,1
22223,5
22224,0
22225,5
22226,1
22227,7
22228,6
22229,14
22230,2
22231,1
22232,0
22233,2
22234,2
22235,1
22236,0
22237,0
22238,0
22239,0
22240,1
22241,1
22242,3
22243,1
22244,0
22245,0
22246,3
22247,1
22248,1
22249,1
22250,5
22251,1
22252,1
22253,4
22254,6
22255,5
22256,9
22257,3
22258,0
22259,1
22260,2
22261,3
22262,0
22263,0
22264,4
22265,2
22266,1
22267,1
22268,1
22269,1
22270,1
22271,2
22272,3
22273,0
22274,2
22275,0
22276,2
22277,6
22278,1
22279,4
22280,2
22281,1
22282,2
22283,3
22284,3
22285,1
22286,0
22287,0
22288,13
22289,3
22290,1
22291,0
22292,2
22293,0
22294,0
22295,0
22296,1
22297,1
22298,0
22299,1
22300,0
22301,4
22302,0
22303,1
22304,3
22305,7
22306,7
22307,1
22308,8
22309,3
22310,3
22311,1
22312,2
22313,0
22314,1
22315,2
22316,8
22317,1
22318,0
22319,7
22320,4
22321,1
22322,4
22323,0
22324,0
22325,0
22326,0
22327,0
22328,2
22329,0
22330,1
22331,3
22332,2
22333,5
22334,1
22335,0
22336,8
22337,3
22338,5
22339,4
22340,6
22341,8
22342,1
22343,0
22344,6
22345,4
22346,1
22347,2
22348,6
22349,0
22350,0
22351,0
22352,3
22353,2
22354,7
22355,2
22356,1
22357,0
22358,0
22359,0
22360,1
22361,2
22362,2
22363,0
22364,1
22365,1
22366,3
22367,4
22368,0
22369,0
22370,3
22371,0
22372,2
22373,20
22374,1
22375,6
22376,2
22377,10
22378,0
22379,0
22380,6
22381,3
22382,1
22383,1
22384,5
22385,4
22386,1
22387,4
22388,1
22389,1
22390,1
22391,0
22392,4
22393,1
22394,0
22395,0
22396,3
22397,1
22398,1
22399,15
22400,9
